Lon,Lat,"Depth(km)",VpVsRatio
-104.0799,31.2625,24,1.743 
-103.8622,31.2625,24,1.743 
-103.6444,31.2625,24,1.742 
-103.4266,31.2625,24,1.743 
-103.2088,31.2625,24,1.744 
-102.9910,31.2625,24,1.745 
-102.7733,31.2625,24,1.747 
-102.5555,31.2625,24,1.748 
-102.3377,31.2625,24,1.749 
-102.1199,31.2625,24,1.749 
-101.9021,31.2625,24,1.749 
-101.6843,31.2625,24,1.749 
-101.4666,31.2625,24,1.749 
-101.2488,31.2625,24,1.749 
-101.0310,31.2625,24,1.749 
-100.8132,31.2625,24,1.749 
-100.5954,31.2625,24,1.750 
-100.3777,31.2625,24,1.750 
-100.1599,31.2625,24,1.750 
-99.9421,31.2625,24,1.750 
-99.7243,31.2625,24,1.750 
-99.5065,31.2625,24,1.750 
-99.2888,31.2625,24,1.750 
-108.0000,31.0826,24,1.750 
-107.7822,31.0826,24,1.750 
-107.5644,31.0826,24,1.750 
-107.3467,31.0826,24,1.750 
-107.1289,31.0826,24,1.750 
-106.9111,31.0826,24,1.750 
-106.6933,31.0826,24,1.750 
-106.4755,31.0826,24,1.750 
-106.2578,31.0826,24,1.750 
-106.0400,31.0826,24,1.750 
-105.8222,31.0826,24,1.750 
-105.6044,31.0826,24,1.750 
-105.3866,31.0826,24,1.749 
-105.1688,31.0826,24,1.749 
-104.9511,31.0826,24,1.748 
-104.7333,31.0826,24,1.747 
-104.5155,31.0826,24,1.746 
-104.2977,31.0826,24,1.746 
-104.0799,31.0826,24,1.745 
-103.8622,31.0826,24,1.744 
-103.6444,31.0826,24,1.743 
-103.4266,31.0826,24,1.744 
-103.2088,31.0826,24,1.745 
-102.9910,31.0826,24,1.746 
-102.7733,31.0826,24,1.747 
-102.5555,31.0826,24,1.749 
-102.3377,31.0826,24,1.749 
-102.1199,31.0826,24,1.749 
-101.9021,31.0826,24,1.749 
-101.6843,31.0826,24,1.749 
-101.4666,31.0826,24,1.749 
-101.2488,31.0826,24,1.749 
-101.0310,31.0826,24,1.749 
-100.8132,31.0826,24,1.749 
-100.5954,31.0826,24,1.749 
-100.3777,31.0826,24,1.750 
-100.1599,31.0826,24,1.750 
-99.9421,31.0826,24,1.750 
-99.7243,31.0826,24,1.750 
-99.5065,31.0826,24,1.750 
-99.2888,31.0826,24,1.750 
-108.0000,30.9027,24,1.750 
-107.7822,30.9027,24,1.750 
-107.5644,30.9027,24,1.750 
-107.3467,30.9027,24,1.750 
-107.1289,30.9027,24,1.750 
-106.9111,30.9027,24,1.750 
-106.6933,30.9027,24,1.750 
-106.4755,30.9027,24,1.750 
-106.2578,30.9027,24,1.750 
-106.0400,30.9027,24,1.750 
-105.8222,30.9027,24,1.750 
-105.6044,30.9027,24,1.750 
-105.3866,30.9027,24,1.750 
-105.1688,30.9027,24,1.749 
-104.9511,30.9027,24,1.749 
-104.7333,30.9027,24,1.748 
-104.5155,30.9027,24,1.748 
-104.2977,30.9027,24,1.747 
-104.0799,30.9027,24,1.746 
-103.8622,30.9027,24,1.745 
-103.6444,30.9027,24,1.745 
-103.4266,30.9027,24,1.745 
-103.2088,30.9027,24,1.746 
-102.9910,30.9027,24,1.747 
-102.7733,30.9027,24,1.748 
-102.5555,30.9027,24,1.749 
-102.3377,30.9027,24,1.749 
-102.1199,30.9027,24,1.749 
-101.9021,30.9027,24,1.749 
-101.6843,30.9027,24,1.749 
-101.4666,30.9027,24,1.749 
-101.2488,30.9027,24,1.749 
-101.0310,30.9027,24,1.749 
-100.8132,30.9027,24,1.749 
-100.5954,30.9027,24,1.749 
-100.3777,30.9027,24,1.750 
-100.1599,30.9027,24,1.750 
-99.9421,30.9027,24,1.750 
-99.7243,30.9027,24,1.750 
-99.5065,30.9027,24,1.750 
-99.2888,30.9027,24,1.750 
-108.0000,30.7229,24,1.750 
-107.7822,30.7229,24,1.750 
-107.5644,30.7229,24,1.750 
-107.3467,30.7229,24,1.750 
-107.1289,30.7229,24,1.750 
-106.9111,30.7229,24,1.750 
-106.6933,30.7229,24,1.750 
-106.4755,30.7229,24,1.750 
-106.2578,30.7229,24,1.750 
-106.0400,30.7229,24,1.750 
-105.8222,30.7229,24,1.750 
-105.6044,30.7229,24,1.750 
-105.3866,30.7229,24,1.750 
-105.1688,30.7229,24,1.750 
-104.9511,30.7229,24,1.750 
-104.7333,30.7229,24,1.749 
-104.5155,30.7229,24,1.749 
-104.2977,30.7229,24,1.748 
-104.0799,30.7229,24,1.748 
-103.8622,30.7229,24,1.747 
-103.6444,30.7229,24,1.747 
-103.4266,30.7229,24,1.747 
-103.2088,30.7229,24,1.747 
-102.9910,30.7229,24,1.748 
-102.7733,30.7229,24,1.748 
-102.5555,30.7229,24,1.749 
-102.3377,30.7229,24,1.749 
-102.1199,30.7229,24,1.749 
-101.9021,30.7229,24,1.749 
-101.6843,30.7229,24,1.749 
-101.4666,30.7229,24,1.749 
-101.2488,30.7229,24,1.749 
-101.0310,30.7229,24,1.749 
-100.8132,30.7229,24,1.749 
-100.5954,30.7229,24,1.750 
-100.3777,30.7229,24,1.750 
-100.1599,30.7229,24,1.750 
-99.9421,30.7229,24,1.750 
-99.7243,30.7229,24,1.750 
-99.5065,30.7229,24,1.750 
-99.2888,30.7229,24,1.750 
-108.0000,30.5430,24,1.750 
-107.7822,30.5430,24,1.750 
-107.5644,30.5430,24,1.750 
-107.3467,30.5430,24,1.750 
-107.1289,30.5430,24,1.750 
-106.9111,30.5430,24,1.750 
-106.6933,30.5430,24,1.750 
-106.4755,30.5430,24,1.750 
-106.2578,30.5430,24,1.750 
-106.0400,30.5430,24,1.750 
-105.8222,30.5430,24,1.750 
-105.6044,30.5430,24,1.750 
-105.3866,30.5430,24,1.750 
-105.1688,30.5430,24,1.750 
-104.9511,30.5430,24,1.750 
-104.7333,30.5430,24,1.750 
-104.5155,30.5430,24,1.750 
-104.2977,30.5430,24,1.749 
-104.0799,30.5430,24,1.749 
-103.8622,30.5430,24,1.749 
-103.6444,30.5430,24,1.748 
-103.4266,30.5430,24,1.748 
-103.2088,30.5430,24,1.748 
-102.9910,30.5430,24,1.749 
-102.7733,30.5430,24,1.749 
-102.5555,30.5430,24,1.749 
-102.3377,30.5430,24,1.749 
-102.1199,30.5430,24,1.749 
-101.9021,30.5430,24,1.749 
-101.6843,30.5430,24,1.749 
-101.4666,30.5430,24,1.749 
-101.2488,30.5430,24,1.749 
-101.0310,30.5430,24,1.750 
-100.8132,30.5430,24,1.750 
-100.5954,30.5430,24,1.750 
-100.3777,30.5430,24,1.750 
-100.1599,30.5430,24,1.750 
-99.9421,30.5430,24,1.750 
-99.7243,30.5430,24,1.750 
-99.5065,30.5430,24,1.750 
-99.2888,30.5430,24,1.750 
-108.0000,30.3631,24,1.750 
-107.7822,30.3631,24,1.750 
-107.5644,30.3631,24,1.750 
-107.3467,30.3631,24,1.750 
-107.1289,30.3631,24,1.750 
-106.9111,30.3631,24,1.750 
-106.6933,30.3631,24,1.750 
-106.4755,30.3631,24,1.750 
-106.2578,30.3631,24,1.750 
-106.0400,30.3631,24,1.750 
-105.8222,30.3631,24,1.750 
-105.6044,30.3631,24,1.750 
-105.3866,30.3631,24,1.750 
-105.1688,30.3631,24,1.750 
-104.9511,30.3631,24,1.750 
-104.7333,30.3631,24,1.750 
-104.5155,30.3631,24,1.750 
-104.2977,30.3631,24,1.750 
-104.0799,30.3631,24,1.749 
-103.8622,30.3631,24,1.749 
-103.6444,30.3631,24,1.749 
-103.4266,30.3631,24,1.749 
-103.2088,30.3631,24,1.749 
-102.9910,30.3631,24,1.749 
-102.7733,30.3631,24,1.749 
-102.5555,30.3631,24,1.749 
-102.3377,30.3631,24,1.749 
-102.1199,30.3631,24,1.749 
-101.9021,30.3631,24,1.749 
-101.6843,30.3631,24,1.749 
-101.4666,30.3631,24,1.750 
-101.2488,30.3631,24,1.750 
-101.0310,30.3631,24,1.750 
-100.8132,30.3631,24,1.750 
-100.5954,30.3631,24,1.750 
-100.3777,30.3631,24,1.750 
-100.1599,30.3631,24,1.750 
-99.9421,30.3631,24,1.750 
-99.7243,30.3631,24,1.750 
-99.5065,30.3631,24,1.750 
-99.2888,30.3631,24,1.750 
-108.0000,30.1833,24,1.750 
-107.7822,30.1833,24,1.750 
-107.5644,30.1833,24,1.750 
-107.3467,30.1833,24,1.750 
-107.1289,30.1833,24,1.750 
-106.9111,30.1833,24,1.750 
-106.6933,30.1833,24,1.750 
-106.4755,30.1833,24,1.750 
-106.2578,30.1833,24,1.750 
-106.0400,30.1833,24,1.750 
-105.8222,30.1833,24,1.750 
-105.6044,30.1833,24,1.750 
-105.3866,30.1833,24,1.750 
-105.1688,30.1833,24,1.750 
-104.9511,30.1833,24,1.750 
-104.7333,30.1833,24,1.750 
-104.5155,30.1833,24,1.750 
-104.2977,30.1833,24,1.750 
-104.0799,30.1833,24,1.750 
-103.8622,30.1833,24,1.749 
-103.6444,30.1833,24,1.749 
-103.4266,30.1833,24,1.749 
-103.2088,30.1833,24,1.749 
-102.9910,30.1833,24,1.749 
-102.7733,30.1833,24,1.749 
-102.5555,30.1833,24,1.749 
-102.3377,30.1833,24,1.749 
-102.1199,30.1833,24,1.749 
-101.9021,30.1833,24,1.749 
-101.6843,30.1833,24,1.750 
-101.4666,30.1833,24,1.750 
-101.2488,30.1833,24,1.750 
-101.0310,30.1833,24,1.750 
-100.8132,30.1833,24,1.750 
-100.5954,30.1833,24,1.750 
-100.3777,30.1833,24,1.750 
-100.1599,30.1833,24,1.750 
-99.9421,30.1833,24,1.750 
-99.7243,30.1833,24,1.750 
-99.5065,30.1833,24,1.750 
-99.2888,30.1833,24,1.750 
-108.0000,30.0034,24,1.750 
-107.7822,30.0034,24,1.750 
-107.5644,30.0034,24,1.750 
-107.3467,30.0034,24,1.750 
-107.1289,30.0034,24,1.750 
-106.9111,30.0034,24,1.750 
-106.6933,30.0034,24,1.750 
-106.4755,30.0034,24,1.750 
-106.2578,30.0034,24,1.750 
-106.0400,30.0034,24,1.750 
-105.8222,30.0034,24,1.750 
-105.6044,30.0034,24,1.750 
-105.3866,30.0034,24,1.750 
-105.1688,30.0034,24,1.750 
-104.9511,30.0034,24,1.750 
-104.7333,30.0034,24,1.750 
-104.5155,30.0034,24,1.750 
-104.2977,30.0034,24,1.750 
-104.0799,30.0034,24,1.750 
-103.8622,30.0034,24,1.749 
-103.6444,30.0034,24,1.749 
-103.4266,30.0034,24,1.749 
-103.2088,30.0034,24,1.749 
-102.9910,30.0034,24,1.749 
-102.7733,30.0034,24,1.749 
-102.5555,30.0034,24,1.749 
-102.3377,30.0034,24,1.749 
-102.1199,30.0034,24,1.749 
-101.9021,30.0034,24,1.750 
-101.6843,30.0034,24,1.750 
-101.4666,30.0034,24,1.750 
-101.2488,30.0034,24,1.750 
-101.0310,30.0034,24,1.750 
-100.8132,30.0034,24,1.750 
-100.5954,30.0034,24,1.750 
-100.3777,30.0034,24,1.750 
-100.1599,30.0034,24,1.750 
-99.9421,30.0034,24,1.750 
-99.7243,30.0034,24,1.750 
-99.5065,30.0034,24,1.750 
-99.2888,30.0034,24,1.750 
-108.0000,29.8235,24,1.750 
-107.7822,29.8235,24,1.750 
-107.5644,29.8235,24,1.750 
-107.3467,29.8235,24,1.750 
-107.1289,29.8235,24,1.750 
-106.9111,29.8235,24,1.750 
-106.6933,29.8235,24,1.750 
-106.4755,29.8235,24,1.750 
-106.2578,29.8235,24,1.750 
-106.0400,29.8235,24,1.750 
-105.8222,29.8235,24,1.750 
-105.6044,29.8235,24,1.750 
-105.3866,29.8235,24,1.750 
-105.1688,29.8235,24,1.750 
-104.9511,29.8235,24,1.750 
-104.7333,29.8235,24,1.750 
-104.5155,29.8235,24,1.750 
-104.2977,29.8235,24,1.750 
-104.0799,29.8235,24,1.749 
-103.8622,29.8235,24,1.749 
-103.6444,29.8235,24,1.749 
-103.4266,29.8235,24,1.749 
-103.2088,29.8235,24,1.749 
-102.9910,29.8235,24,1.749 
-102.7733,29.8235,24,1.750 
-102.5555,29.8235,24,1.750 
-102.3377,29.8235,24,1.749 
-102.1199,29.8235,24,1.750 
-101.9021,29.8235,24,1.750 
-101.6843,29.8235,24,1.750 
-101.4666,29.8235,24,1.750 
-101.2488,29.8235,24,1.750 
-101.0310,29.8235,24,1.750 
-100.8132,29.8235,24,1.750 
-100.5954,29.8235,24,1.750 
-100.3777,29.8235,24,1.750 
-100.1599,29.8235,24,1.750 
-99.9421,29.8235,24,1.750 
-99.7243,29.8235,24,1.750 
-99.5065,29.8235,24,1.750 
-99.2888,29.8235,24,1.750 
-108.0000,29.6437,24,1.750 
-107.7822,29.6437,24,1.750 
-107.5644,29.6437,24,1.750 
-107.3467,29.6437,24,1.750 
-107.1289,29.6437,24,1.750 
-106.9111,29.6437,24,1.750 
-106.6933,29.6437,24,1.750 
-106.4755,29.6437,24,1.750 
-106.2578,29.6437,24,1.750 
-106.0400,29.6437,24,1.750 
-105.8222,29.6437,24,1.750 
-105.6044,29.6437,24,1.750 
-105.3866,29.6437,24,1.750 
-105.1688,29.6437,24,1.750 
-104.9511,29.6437,24,1.750 
-104.7333,29.6437,24,1.750 
-104.5155,29.6437,24,1.750 
-104.2977,29.6437,24,1.750 
-104.0799,29.6437,24,1.749 
-103.8622,29.6437,24,1.749 
-103.6444,29.6437,24,1.749 
-103.4266,29.6437,24,1.749 
-103.2088,29.6437,24,1.749 
-102.9910,29.6437,24,1.749 
-102.7733,29.6437,24,1.750 
-102.5555,29.6437,24,1.750 
-102.3377,29.6437,24,1.750 
-102.1199,29.6437,24,1.750 
-101.9021,29.6437,24,1.750 
-101.6843,29.6437,24,1.750 
-101.4666,29.6437,24,1.750 
-101.2488,29.6437,24,1.750 
-101.0310,29.6437,24,1.750 
-100.8132,29.6437,24,1.750 
-100.5954,29.6437,24,1.750 
-100.3777,29.6437,24,1.750 
-100.1599,29.6437,24,1.750 
-99.9421,29.6437,24,1.750 
-99.7243,29.6437,24,1.750 
-99.5065,29.6437,24,1.750 
-99.2888,29.6437,24,1.750 
-108.0000,29.4638,24,1.750 
-107.7822,29.4638,24,1.750 
-107.5644,29.4638,24,1.750 
-107.3467,29.4638,24,1.750 
-107.1289,29.4638,24,1.750 
-106.9111,29.4638,24,1.750 
-106.6933,29.4638,24,1.750 
-106.4755,29.4638,24,1.750 
-106.2578,29.4638,24,1.750 
-106.0400,29.4638,24,1.750 
-105.8222,29.4638,24,1.750 
-105.6044,29.4638,24,1.750 
-105.3866,29.4638,24,1.750 
-105.1688,29.4638,24,1.750 
-104.9511,29.4638,24,1.750 
-104.7333,29.4638,24,1.750 
-104.5155,29.4638,24,1.750 
-104.2977,29.4638,24,1.750 
-104.0799,29.4638,24,1.749 
-103.8622,29.4638,24,1.749 
-103.6444,29.4638,24,1.749 
-103.4266,29.4638,24,1.749 
-103.2088,29.4638,24,1.749 
-102.9910,29.4638,24,1.750 
-102.7733,29.4638,24,1.750 
-102.5555,29.4638,24,1.750 
-102.3377,29.4638,24,1.750 
-102.1199,29.4638,24,1.750 
-101.9021,29.4638,24,1.750 
-101.6843,29.4638,24,1.750 
-101.4666,29.4638,24,1.750 
-101.2488,29.4638,24,1.750 
-101.0310,29.4638,24,1.750 
-100.8132,29.4638,24,1.750 
-100.5954,29.4638,24,1.750 
-100.3777,29.4638,24,1.750 
-100.1599,29.4638,24,1.750 
-99.9421,29.4638,24,1.750 
-99.7243,29.4638,24,1.750 
-99.5065,29.4638,24,1.750 
-99.2888,29.4638,24,1.750 
-108.0000,29.2839,24,1.750 
-107.7822,29.2839,24,1.750 
-107.5644,29.2839,24,1.750 
-107.3467,29.2839,24,1.750 
-107.1289,29.2839,24,1.750 
-106.9111,29.2839,24,1.750 
-106.6933,29.2839,24,1.750 
-106.4755,29.2839,24,1.750 
-106.2578,29.2839,24,1.750 
-106.0400,29.2839,24,1.750 
-105.8222,29.2839,24,1.750 
-105.6044,29.2839,24,1.750 
-105.3866,29.2839,24,1.750 
-105.1688,29.2839,24,1.750 
-104.9511,29.2839,24,1.750 
-104.7333,29.2839,24,1.750 
-104.5155,29.2839,24,1.750 
-104.2977,29.2839,24,1.750 
-104.0799,29.2839,24,1.750 
-103.8622,29.2839,24,1.749 
-103.6444,29.2839,24,1.749 
-103.4266,29.2839,24,1.749 
-103.2088,29.2839,24,1.750 
-102.9910,29.2839,24,1.750 
-102.7733,29.2839,24,1.750 
-102.5555,29.2839,24,1.750 
-102.3377,29.2839,24,1.750 
-102.1199,29.2839,24,1.750 
-101.9021,29.2839,24,1.750 
-101.6843,29.2839,24,1.750 
-101.4666,29.2839,24,1.750 
-101.2488,29.2839,24,1.750 
-101.0310,29.2839,24,1.750 
-100.8132,29.2839,24,1.750 
-100.5954,29.2839,24,1.750 
-100.3777,29.2839,24,1.750 
-100.1599,29.2839,24,1.750 
-99.9421,29.2839,24,1.750 
-99.7243,29.2839,24,1.750 
-99.5065,29.2839,24,1.750 
-99.2888,29.2839,24,1.750 
-108.0000,29.1041,24,1.750 
-107.7822,29.1041,24,1.750 
-107.5644,29.1041,24,1.750 
-107.3467,29.1041,24,1.750 
-107.1289,29.1041,24,1.750 
-106.9111,29.1041,24,1.750 
-106.6933,29.1041,24,1.750 
-106.4755,29.1041,24,1.750 
-106.2578,29.1041,24,1.750 
-106.0400,29.1041,24,1.750 
-105.8222,29.1041,24,1.750 
-105.6044,29.1041,24,1.750 
-105.3866,29.1041,24,1.750 
-105.1688,29.1041,24,1.750 
-104.9511,29.1041,24,1.750 
-104.7333,29.1041,24,1.750 
-104.5155,29.1041,24,1.750 
-104.2977,29.1041,24,1.750 
-104.0799,29.1041,24,1.750 
-103.8622,29.1041,24,1.750 
-103.6444,29.1041,24,1.750 
-103.4266,29.1041,24,1.750 
-103.2088,29.1041,24,1.750 
-102.9910,29.1041,24,1.750 
-102.7733,29.1041,24,1.750 
-102.5555,29.1041,24,1.750 
-102.3377,29.1041,24,1.750 
-102.1199,29.1041,24,1.750 
-101.9021,29.1041,24,1.750 
-101.6843,29.1041,24,1.750 
-101.4666,29.1041,24,1.750 
-101.2488,29.1041,24,1.750 
-101.0310,29.1041,24,1.750 
-100.8132,29.1041,24,1.750 
-100.5954,29.1041,24,1.750 
-100.3777,29.1041,24,1.750 
-100.1599,29.1041,24,1.750 
-99.9421,29.1041,24,1.750 
-99.7243,29.1041,24,1.750 
-99.5065,29.1041,24,1.750 
-99.2888,29.1041,24,1.750 
-108.0000,28.9242,24,1.750 
-107.7822,28.9242,24,1.750 
-107.5644,28.9242,24,1.750 
-107.3467,28.9242,24,1.750 
-107.1289,28.9242,24,1.750 
-106.9111,28.9242,24,1.750 
-106.6933,28.9242,24,1.750 
-106.4755,28.9242,24,1.750 
-106.2578,28.9242,24,1.750 
-106.0400,28.9242,24,1.750 
-105.8222,28.9242,24,1.750 
-105.6044,28.9242,24,1.750 
-105.3866,28.9242,24,1.750 
-105.1688,28.9242,24,1.750 
-104.9511,28.9242,24,1.750 
-104.7333,28.9242,24,1.750 
-104.5155,28.9242,24,1.750 
-104.2977,28.9242,24,1.750 
-104.0799,28.9242,24,1.750 
-103.8622,28.9242,24,1.750 
-103.6444,28.9242,24,1.750 
-103.4266,28.9242,24,1.750 
-103.2088,28.9242,24,1.750 
-102.9910,28.9242,24,1.750 
-102.7733,28.9242,24,1.750 
-102.5555,28.9242,24,1.750 
-102.3377,28.9242,24,1.750 
-102.1199,28.9242,24,1.750 
-101.9021,28.9242,24,1.750 
-101.6843,28.9242,24,1.750 
-101.4666,28.9242,24,1.750 
-101.2488,28.9242,24,1.750 
-101.0310,28.9242,24,1.750 
-100.8132,28.9242,24,1.750 
-100.5954,28.9242,24,1.750 
-100.3777,28.9242,24,1.750 
-100.1599,28.9242,24,1.750 
-99.9421,28.9242,24,1.750 
-99.7243,28.9242,24,1.750 
-99.5065,28.9242,24,1.750 
-99.2888,28.9242,24,1.750 
-108.0000,28.7443,24,1.750 
-107.7822,28.7443,24,1.750 
-107.5644,28.7443,24,1.750 
-107.3467,28.7443,24,1.750 
-107.1289,28.7443,24,1.750 
-106.9111,28.7443,24,1.750 
-106.6933,28.7443,24,1.750 
-106.4755,28.7443,24,1.750 
-106.2578,28.7443,24,1.750 
-106.0400,28.7443,24,1.750 
-105.8222,28.7443,24,1.750 
-105.6044,28.7443,24,1.750 
-105.3866,28.7443,24,1.750 
-105.1688,28.7443,24,1.750 
-104.9511,28.7443,24,1.750 
-104.7333,28.7443,24,1.750 
-104.5155,28.7443,24,1.750 
-104.2977,28.7443,24,1.750 
-104.0799,28.7443,24,1.750 
-103.8622,28.7443,24,1.750 
-103.6444,28.7443,24,1.750 
-103.4266,28.7443,24,1.750 
-103.2088,28.7443,24,1.750 
-102.9910,28.7443,24,1.750 
-102.7733,28.7443,24,1.750 
-102.5555,28.7443,24,1.750 
-102.3377,28.7443,24,1.750 
-102.1199,28.7443,24,1.750 
-101.9021,28.7443,24,1.750 
-101.6843,28.7443,24,1.750 
-101.4666,28.7443,24,1.750 
-101.2488,28.7443,24,1.750 
-101.0310,28.7443,24,1.750 
-100.8132,28.7443,24,1.750 
-100.5954,28.7443,24,1.750 
-100.3777,28.7443,24,1.750 
-100.1599,28.7443,24,1.750 
-99.9421,28.7443,24,1.750 
-99.7243,28.7443,24,1.750 
-99.5065,28.7443,24,1.750 
-99.2888,28.7443,24,1.750 
-108.0000,28.5645,24,1.750 
-107.7822,28.5645,24,1.750 
-107.5644,28.5645,24,1.750 
-107.3467,28.5645,24,1.750 
-107.1289,28.5645,24,1.750 
-106.9111,28.5645,24,1.750 
-106.6933,28.5645,24,1.750 
-106.4755,28.5645,24,1.750 
-106.2578,28.5645,24,1.750 
-106.0400,28.5645,24,1.750 
-105.8222,28.5645,24,1.750 
-105.6044,28.5645,24,1.750 
-105.3866,28.5645,24,1.750 
-105.1688,28.5645,24,1.750 
-104.9511,28.5645,24,1.750 
-104.7333,28.5645,24,1.750 
-104.5155,28.5645,24,1.750 
-104.2977,28.5645,24,1.750 
-104.0799,28.5645,24,1.750 
-103.8622,28.5645,24,1.750 
-103.6444,28.5645,24,1.750 
-103.4266,28.5645,24,1.750 
-103.2088,28.5645,24,1.750 
-102.9910,28.5645,24,1.750 
-102.7733,28.5645,24,1.750 
-102.5555,28.5645,24,1.750 
-102.3377,28.5645,24,1.750 
-102.1199,28.5645,24,1.750 
-101.9021,28.5645,24,1.750 
-101.6843,28.5645,24,1.750 
-101.4666,28.5645,24,1.750 
-101.2488,28.5645,24,1.750 
-101.0310,28.5645,24,1.750 
-100.8132,28.5645,24,1.750 
-100.5954,28.5645,24,1.750 
-100.3777,28.5645,24,1.750 
-100.1599,28.5645,24,1.750 
-99.9421,28.5645,24,1.750 
-99.7243,28.5645,24,1.750 
-99.5065,28.5645,24,1.750 
-99.2888,28.5645,24,1.750 
-108.0000,28.3846,24,1.750 
-107.7822,28.3846,24,1.750 
-107.5644,28.3846,24,1.750 
-107.3467,28.3846,24,1.750 
-107.1289,28.3846,24,1.750 
-106.9111,28.3846,24,1.750 
-106.6933,28.3846,24,1.750 
-106.4755,28.3846,24,1.750 
-106.2578,28.3846,24,1.750 
-106.0400,28.3846,24,1.750 
-105.8222,28.3846,24,1.750 
-105.6044,28.3846,24,1.750 
-105.3866,28.3846,24,1.750 
-105.1688,28.3846,24,1.750 
-104.9511,28.3846,24,1.750 
-104.7333,28.3846,24,1.750 
-104.5155,28.3846,24,1.750 
-104.2977,28.3846,24,1.750 
-104.0799,28.3846,24,1.750 
-103.8622,28.3846,24,1.750 
-103.6444,28.3846,24,1.750 
-103.4266,28.3846,24,1.750 
-103.2088,28.3846,24,1.750 
-102.9910,28.3846,24,1.750 
-102.7733,28.3846,24,1.750 
-102.5555,28.3846,24,1.750 
-102.3377,28.3846,24,1.750 
-102.1199,28.3846,24,1.750 
-101.9021,28.3846,24,1.750 
-101.6843,28.3846,24,1.750 
-101.4666,28.3846,24,1.750 
-101.2488,28.3846,24,1.750 
-101.0310,28.3846,24,1.750 
-100.8132,28.3846,24,1.750 
-100.5954,28.3846,24,1.750 
-100.3777,28.3846,24,1.750 
-100.1599,28.3846,24,1.750 
-99.9421,28.3846,24,1.750 
-99.7243,28.3846,24,1.750 
-99.5065,28.3846,24,1.750 
-99.2888,28.3846,24,1.750 
-108.0000,28.2048,24,1.750 
-107.7822,28.2048,24,1.750 
-107.5644,28.2048,24,1.750 
-107.3467,28.2048,24,1.750 
-107.1289,28.2048,24,1.750 
-106.9111,28.2048,24,1.750 
-106.6933,28.2048,24,1.750 
-106.4755,28.2048,24,1.750 
-106.2578,28.2048,24,1.750 
-106.0400,28.2048,24,1.750 
-105.8222,28.2048,24,1.750 
-105.6044,28.2048,24,1.750 
-105.3866,28.2048,24,1.750 
-105.1688,28.2048,24,1.750 
-104.9511,28.2048,24,1.750 
-104.7333,28.2048,24,1.750 
-104.5155,28.2048,24,1.750 
-104.2977,28.2048,24,1.750 
-104.0799,28.2048,24,1.750 
-103.8622,28.2048,24,1.750 
-103.6444,28.2048,24,1.750 
-103.4266,28.2048,24,1.750 
-103.2088,28.2048,24,1.750 
-102.9910,28.2048,24,1.750 
-102.7733,28.2048,24,1.750 
-102.5555,28.2048,24,1.750 
-102.3377,28.2048,24,1.750 
-102.1199,28.2048,24,1.750 
-101.9021,28.2048,24,1.750 
-101.6843,28.2048,24,1.750 
-101.4666,28.2048,24,1.750 
-101.2488,28.2048,24,1.750 
-101.0310,28.2048,24,1.750 
-100.8132,28.2048,24,1.750 
-100.5954,28.2048,24,1.750 
-100.3777,28.2048,24,1.750 
-100.1599,28.2048,24,1.750 
-99.9421,28.2048,24,1.750 
-99.7243,28.2048,24,1.750 
-99.5065,28.2048,24,1.750 
-99.2888,28.2048,24,1.750 
-108.0000,28.0249,24,1.750 
-107.7822,28.0249,24,1.750 
-107.5644,28.0249,24,1.750 
-107.3467,28.0249,24,1.750 
-107.1289,28.0249,24,1.750 
-106.9111,28.0249,24,1.750 
-106.6933,28.0249,24,1.750 
-106.4755,28.0249,24,1.750 
-106.2578,28.0249,24,1.750 
-106.0400,28.0249,24,1.750 
-105.8222,28.0249,24,1.750 
-105.6044,28.0249,24,1.750 
-105.3866,28.0249,24,1.750 
-105.1688,28.0249,24,1.750 
-104.9511,28.0249,24,1.750 
-104.7333,28.0249,24,1.750 
-104.5155,28.0249,24,1.750 
-104.2977,28.0249,24,1.750 
-104.0799,28.0249,24,1.750 
-103.8622,28.0249,24,1.750 
-103.6444,28.0249,24,1.750 
-103.4266,28.0249,24,1.750 
-103.2088,28.0249,24,1.750 
-102.9910,28.0249,24,1.750 
-102.7733,28.0249,24,1.750 
-102.5555,28.0249,24,1.750 
-102.3377,28.0249,24,1.750 
-102.1199,28.0249,24,1.750 
-101.9021,28.0249,24,1.750 
-101.6843,28.0249,24,1.750 
-101.4666,28.0249,24,1.750 
-101.2488,28.0249,24,1.750 
-101.0310,28.0249,24,1.750 
-100.8132,28.0249,24,1.750 
-100.5954,28.0249,24,1.750 
-100.3777,28.0249,24,1.750 
-100.1599,28.0249,24,1.750 
-99.9421,28.0249,24,1.750 
-99.7243,28.0249,24,1.750 
-99.5065,28.0249,24,1.750 
-99.2888,28.0249,24,1.750 
-108.0000,34.5000,26,1.750 
-107.7822,34.5000,26,1.750 
-107.5644,34.5000,26,1.750 
-107.3467,34.5000,26,1.750 
-107.1289,34.5000,26,1.750 
-106.9111,34.5000,26,1.750 
-106.6933,34.5000,26,1.750 
-106.4755,34.5000,26,1.750 
-106.2578,34.5000,26,1.750 
-106.0400,34.5000,26,1.750 
-105.8222,34.5000,26,1.750 
-105.6044,34.5000,26,1.750 
-105.3866,34.5000,26,1.750 
-105.1688,34.5000,26,1.750 
-104.9511,34.5000,26,1.750 
