max_cc cc_shift dlnA mstalta length start end center mode
 0.879650 -9.0  0.705736  0.023615   312   885  2443  1664 0
 0.857662 -5.0  0.690550  0.009504   631   885  4041  2463 0
 0.670722 -5.0  1.255336  0.023615   267   885  2221  1553 0
 0.839123 -5.0  0.632204  0.009504   724   885  4503  2694 0
 0.857118 -4.0  0.699211  0.009504   590   885  3837  2361 0
 0.494441 -34.0  1.364053  0.023615   253   885  2148  1516 0
 0.433633 -3264.0  0.143956  0.009504  1124   885  6504  3694 0
 0.446591 -3264.0  0.121764  0.009504  1077   885  6271  3578 0
 0.817809 -4.0  0.627260  0.009504   886   885  5313  3099 0
 0.886009 -6.0  0.781591  0.023615   464   885  3204  2044 0
 0.277425 -4740.0  0.030734  0.009504  1323   885  7499  4192 0
 0.839625 -5.0  0.630980  0.009504   695   885  4361  2623 0
 0.973818 -6.0  0.724776  0.023615   404   885  2905  1895 0
 0.346206  0.0  2.179149  0.023615   211   885  1938  1411 0
 0.876069 -6.0  0.797172  0.009504   498   885  3377  2131 0
 0.868486 -5.0  0.804207  0.009504   521   885  3489  2187 0
 0.831535 -4.0  0.624532  0.009504   796   885  4867  2876 0
 0.825340 -4.0  0.627868  0.009504   854   887  5156  3021 0
 0.733211 -6.0  0.983413  0.023656   289   887  2330  1608 0
 0.934582 -8.0  0.515018  0.023656   333   887  2552  1719 0
 0.508275 -7.0  0.304278  0.009504   981   887  5794  3340 0
 0.876069 -6.0  0.797172  0.009504   498   887  3377  2132 0
 0.831535 -4.0  0.624532  0.009504   796   887  4867  2877 0
 0.326573 -38.0  2.173214  0.023656   199   887  1884  1385 0
 0.973818 -6.0  0.724776  0.023656   404   887  2905  1896 0
 0.831558 -4.0  0.626189  0.009504   818   887  4979  2933 0
 0.426150 -3264.0  0.153739  0.009504  1143   887  6603  3745 0
 0.839625 -5.0  0.630980  0.009504   695   887  4361  2624 0
 0.817809 -4.0  0.627260  0.009504   885   887  5313  3100 0
 0.670724 -5.0  1.255328  0.023656   267   887  2221  1554 0
 0.886009 -6.0  0.781591  0.023656   463   887  3204  2045 0
 0.346184  0.0  2.179142  0.023656   210   887  1938  1412 0
 0.461615 -3264.0  0.108702  0.009504  1038   887  6079  3483 0
 0.326859 -39.0  2.174463  0.023656   199   887  1882  1384 0
 0.868486 -5.0  0.804208  0.009504   520   887  3489  2188 0
 0.839123 -5.0  0.632204  0.009504   723   887  4503  2695 0
 0.813190 -4.0  0.621440  0.009504   908   887  5425  3156 0
 0.398830 -3264.0  0.167094  0.009504  1236   887  7065  3976 0
 0.834358 -4.0  0.623044  0.009504   775   887  4763  2825 0
 0.789420 -4.0  0.598014  0.009504   931   887  5541  3214 0
 0.883020 -6.0  0.784516  0.013506   476   887  3267  2077 0
 0.439565 -3264.0  0.122566  0.009504  1102   887  6395  3641 0
 0.433630 -3264.0  0.143956  0.009504  1123   887  6504  3695 0
 0.456670  0.0  1.725742  0.023656   233   887  2051  1469 0
 0.373515 -3264.0  0.160246  0.009504  1269   887  7233  4060 0
 0.277424 -4740.0  0.030734  0.009504  1322   887  7499  4193 0
 0.463580 -3264.0  0.107920  0.009504  1055   887  6160  3523 0
 0.414888 -3264.0  0.164386  0.009504  1186   887  6816  3851 0
 0.857662 -5.0  0.690550  0.009504   631   887  4041  2464 0
 0.446588 -3264.0  0.121764  0.009504  1077   887  6271  3579 0
 0.920835 -6.0  0.754721  0.023656   433   887  3051  1969 0
 0.879652 -9.0  0.705734  0.023656   311   887  2443  1665 0
 0.857118 -4.0  0.699211  0.009504   590   887  3837  2362 0
 0.494453 -34.0  1.364040  0.023656   252   887  2148  1517 0
 0.461613 -3264.0  0.108702  0.009504  1038   889  6079  3484 0
 0.789420 -4.0  0.598014  0.009504   930   889  5541  3215 0
 0.886009 -6.0  0.781591  0.023702   463   889  3204  2046 0
 0.857662 -5.0  0.690550  0.009504   630   889  4041  2465 0
 0.934583 -8.0  0.515017  0.023702   333   889  2552  1720 0
 0.973818 -6.0  0.724776  0.023702   403   889  2905  1897 0
 0.857118 -4.0  0.699211  0.009504   590   889  3837  2363 0
 0.326872 -39.0  2.174458  0.023702   199   889  1882  1385 0
 0.839123 -5.0  0.632204  0.009504   723   889  4503  2696 0
 0.839625 -5.0  0.630980  0.009504   694   889  4361  2625 0
 0.439563 -3264.0  0.122566  0.009504  1101   889  6395  3642 0
 0.508275 -7.0  0.304278  0.009504   981   889  5794  3341 0
 0.920835 -6.0  0.754721  0.023702   432   889  3051  1970 0
 0.426148 -3264.0  0.153739  0.009504  1143   889  6603  3746 0
 0.831535 -4.0  0.624532  0.009504   796   889  4867  2878 0
 0.834358 -4.0  0.623044  0.009504   775   889  4763  2826 0
 0.817809 -4.0  0.627260  0.009504   885   889  5313  3101 0
 0.494462 -34.0  1.364030  0.023702   252   889  2148  1518 0
 0.825340 -4.0  0.627868  0.009504   853   889  5156  3022 0
 0.326587 -38.0  2.173210  0.023702   199   889  1884  1386 0
 0.883020 -6.0  0.784516  0.013506   476   889  3267  2078 0
 0.670725 -5.0  1.255321  0.023702   266   889  2221  1555 0
 0.277423 -4740.0  0.030734  0.009504  1322   889  7499  4194 0
 0.813190 -4.0  0.621441  0.009504   907   889  5425  3157 0
 0.373513 -3264.0  0.160246  0.009504  1269   889  7233  4061 0
 0.414886 -3264.0  0.164386  0.009504  1185   889  6816  3852 0
 0.398828 -3264.0  0.167094  0.009504  1235   889  7065  3977 0
 0.831558 -4.0  0.626189  0.009504   818   889  4979  2934 0
 0.463578 -3264.0  0.107920  0.009504  1054   889  6160  3524 0
 0.446586 -3264.0  0.121764  0.009504  1076   889  6271  3580 0
 0.876069 -6.0  0.797172  0.009504   498   889  3377  2133 0
 0.868486 -5.0  0.804208  0.009504   520   889  3489  2189 0
 0.346165  0.0  2.179138  0.023702   210   889  1938  1413 0
 0.456663  0.0  1.725732  0.023702   232   889  2051  1470 0
 0.433628 -3264.0  0.143956  0.009504  1123   889  6504  3696 0
 0.733213 -6.0  0.983408  0.023702   288   889  2330  1609 0
 0.879653 -9.0  0.705733  0.023702   311   889  2443  1666 0
 0.868486 -5.0  0.804208  0.009504   520   891  3489  2190 0
 0.879654 -9.0  0.705731  0.023752   310   891  2443  1667 0
 0.277422 -4740.0  0.030734  0.009504  1322   891  7499  4195 0
 0.446584 -3264.0  0.121764  0.009504  1076   891  6271  3581 0
 0.817809 -4.0  0.627260  0.009504   884   891  5313  3102 0
 0.433626 -3264.0  0.143956  0.009504  1123   891  6504  3697 0
 0.834358 -4.0  0.623044  0.009504   774   891  4763  2827 0
 0.670727 -5.0  1.255315  0.023752   266   891  2221  1556 0
 0.456657  0.0  1.725724  0.023752   232   891  2051  1471 0
 0.831535 -4.0  0.624532  0.009504   795   891  4867  2879 0
 0.733214 -6.0  0.983405  0.023752   288   891  2330  1610 0
 0.973818 -6.0  0.724776  0.023752   403   891  2905  1898 0
 0.857118 -4.0  0.699211  0.009504   589   891  3837  2364 0
 0.463576 -3264.0  0.107920  0.009504  1054   891  6160  3525 0
 0.825340 -4.0  0.627868  0.009504   853   891  5156  3023 0
 0.920835 -6.0  0.754720  0.023752   432   891  3051  1971 0
 0.883020 -6.0  0.784516  0.013506   475   891  3267  2079 0
 0.426146 -3264.0  0.153739  0.009504  1142   891  6603  3747 0
 0.839625 -5.0  0.630980  0.009504   694   891  4361  2626 0
 0.934583 -8.0  0.515017  0.023752   332   891  2552  1721 0
 0.789420 -4.0  0.598014  0.009504   930   891  5541  3216 0
 0.813190 -4.0  0.621441  0.009504   907   891  5425  3158 0
 0.373511 -3264.0  0.160246  0.009504  1268   891  7233  4062 0
 0.857662 -5.0  0.690550  0.009504   630   891  4041  2466 0
 0.398826 -3264.0  0.167094  0.009504  1235   891  7065  3978 0
 0.439561 -3264.0  0.122566  0.009504  1101   891  6395  3643 0
 0.831558 -4.0  0.626189  0.009504   818   891  4979  2935 0
 0.346149  0.0  2.179135  0.023752   209   891  1938  1414 0
 0.876069 -6.0  0.797171  0.009504   497   891  3377  2134 0
 0.326878 -39.0  2.174455  0.023752   198   891  1882  1386 0
 0.414884 -3264.0  0.164386  0.009504  1185   891  6816  3853 0
 0.886009 -6.0  0.781591  0.023752   463   891  3204  2047 0
 0.326596 -38.0  2.173206  0.023752   199   891  1884  1387 0
 0.508275 -7.0  0.304278  0.009504   981   891  5794  3342 0
 0.461611 -3264.0  0.108702  0.009504  1038   891  6079  3485 0
 0.839123 -5.0  0.632204  0.009504   722   891  4503  2697 0
 0.494470 -34.0  1.364021  0.023752   251   891  2148  1519 0
 0.426145 -3264.0  0.153739  0.009504  1142   893  6603  3748 0
 0.876069 -6.0  0.797172  0.009504   497   893  3377  2135 0
 0.920835 -6.0  0.754721  0.023805   432   893  3051  1972 0
 0.868486 -5.0  0.804208  0.009504   519   893  3489  2191 0
 0.456652  0.0  1.725717  0.023805   232   893  2051  1472 0
 0.414883 -3264.0  0.164386  0.009504  1185   893  6816  3854 0
 0.934583 -8.0  0.515017  0.023805   332   893  2552  1722 0
 0.857118 -4.0  0.699211  0.009504   589   893  3837  2365 0
 0.277420 -4740.0  0.030734  0.009504  1321   893  7499  4196 0
 0.831535 -4.0  0.624532  0.009504   795   893  4867  2880 0
 0.883020 -6.0  0.784516  0.013506   475   893  3267  2080 0
 0.373509 -3264.0  0.160246  0.009504  1268   893  7233  4063 0
 0.463574 -3264.0  0.107920  0.009504  1053   893  6160  3526 0
 0.461609 -3264.0  0.108702  0.009504  1037   893  6079  3486 0
 0.398825 -3264.0  0.167094  0.009504  1234   893  7065  3979 0
 0.813190 -4.0  0.621440  0.009504   906   893  5425  3159 0
 0.439559 -3264.0  0.122566  0.009504  1100   893  6395  3644 0
 0.670728 -5.0  1.255310  0.023805   266   893  2221  1557 0
 0.789420 -4.0  0.598014  0.009504   930   893  5541  3217 0
 0.326599 -38.0  2.173202  0.023805   198   893  1884  1388 0
 0.839625 -5.0  0.630980  0.009504   694   893  4361  2627 0
 0.825340 -4.0  0.627868  0.009504   853   893  5156  3024 0
 0.886009 -6.0  0.781591  0.023805   462   893  3204  2048 0
 0.326879 -39.0  2.174451  0.023805   198   893  1882  1387 0
 0.433625 -3264.0  0.143956  0.009504  1122   893  6504  3698 0
 0.446582 -3264.0  0.121764  0.009504  1076   893  6271  3582 0
 0.733216 -6.0  0.983401  0.023805   287   893  2330  1611 0
 0.879655 -9.0  0.705730  0.023805   310   893  2443  1668 0
 0.831558 -4.0  0.626189  0.009504   817   893  4979  2936 0
 0.508275 -7.0  0.304278  0.009504   980   893  5794  3343 0
 0.839123 -5.0  0.632204  0.009504   722   893  4503  2698 0
 0.346134  0.0  2.179132  0.023805   209   893  1938  1415 0
 0.817809 -4.0  0.627260  0.009504   884   893  5313  3103 0
 0.834358 -4.0  0.623044  0.009504   774   893  4763  2828 0
 0.857662 -5.0  0.690550  0.009504   630   893  4041  2467 0
 0.973818 -6.0  0.724776  0.023805   402   893  2905  1899 0
 0.494477 -34.0  1.364013  0.023805   251   893  2148  1520 0
 0.868486 -5.0  0.804208  0.009504   519   895  3489  2192 0
 0.733218 -6.0  0.983397  0.023824   287   895  2330  1612 0
 0.456648  0.0  1.725709  0.023824   231   895  2051  1473 0
 0.463572 -3264.0  0.107920  0.009504  1053   895  6160  3527 0
 0.920835 -6.0  0.754721  0.023824   431   895  3051  1973 0
 0.789420 -4.0  0.598014  0.009504   929   895  5541  3218 0
 0.834358 -4.0  0.623044  0.009504   774   895  4763  2829 0
 0.973818 -6.0  0.724776  0.023824   402   895  2905  1900 0
 0.326873 -39.0  2.174444  0.023824   197   895  1882  1388 0
 0.831558 -4.0  0.626189  0.009504   817   895  4979  2937 0
 0.934583 -8.0  0.515016  0.023824   331   895  2552  1723 0
 0.857662 -5.0  0.690550  0.009504   629   895  4041  2468 0
 0.883020 -6.0  0.784516  0.013506   474   895  3267  2081 0
 0.831535 -4.0  0.624532  0.009504   794   895  4867  2881 0
 0.426143 -3264.0  0.153739  0.009504  1142   895  6603  3749 0
 0.813190 -4.0  0.621441  0.009504   906   895  5425  3160 0
 0.886009 -6.0  0.781591  0.023824   462   895  3204  2049 0
 0.839123 -5.0  0.632204  0.009504   722   895  4503  2699 0
 0.373508 -3264.0  0.160246  0.009504  1268   895  7233  4064 0
 0.461607 -3264.0  0.108702  0.009504  1037   895  6079  3487 0
 0.398823 -3264.0  0.167094  0.009504  1234   895  7065  3980 0
 0.857118 -4.0  0.699211  0.009504   588   895  3837  2366 0
 0.446580 -3264.0  0.121764  0.009504  1075   895  6271  3583 0
 0.825340 -4.0  0.627868  0.009504   852   895  5156  3025 0
 0.346121  0.0  2.179126  0.023824   209   895  1938  1416 0
 0.817809 -4.0  0.627260  0.009504   884   895  5313  3104 0
 0.439558 -3264.0  0.122566  0.009504  1100   895  6395  3645 0
 0.670731 -5.0  1.255304  0.023824   265   895  2221  1558 0
 0.508275 -7.0  0.304278  0.009504   980   895  5794  3344 0
 0.494482 -34.0  1.364005  0.023824   251   895  2148  1521 0
 0.414881 -3264.0  0.164386  0.009504  1184   895  6816  3855 0
 0.277417 -4740.0  0.030734  0.009504  1321   895  7499  4197 0
 0.876069 -6.0  0.797172  0.009504   496   895  3377  2136 0
 0.839625 -5.0  0.630980  0.009504   693   895  4361  2628 0
 0.879656 -9.0  0.705729  0.023824   310   895  2443  1669 0
 0.326596 -38.0  2.173196  0.023824   198   895  1884  1389 0
 0.433623 -3264.0  0.143956  0.009504  1122   895  6504  3699 0
 0.817809 -4.0  0.627260  0.009504   883   897  5313  3105 0
 0.326861 -39.0  2.174435  0.023824   197   897  1882  1389 0
 0.508275 -7.0  0.304278  0.009504   979   897  5794  3345 0
 0.277414 -4740.0  0.030734  0.009504  1320   897  7499  4198 0
 0.831535 -4.0  0.624532  0.009504   794   897  4867  2882 0
 0.733221 -6.0  0.983393  0.023824   287   897  2330  1613 0
 0.879657 -9.0  0.705728  0.023824   309   897  2443  1670 0
 0.446579 -3264.0  0.121764  0.009504  1075   897  6271  3584 0
 0.825340 -4.0  0.627868  0.009504   852   897  5156  3026 0
 0.839625 -5.0  0.630980  0.009504   693   897  4361  2629 0
 0.433622 -3264.0  0.143956  0.009504  1121   897  6504  3700 0
 0.461606 -3264.0  0.108702  0.009504  1036   897  6079  3488 0
 0.876069 -6.0  0.797172  0.009504   496   897  3377  2137 0
 0.868486 -5.0  0.804207  0.009504   518   897  3489  2193 0
 0.857118 -4.0  0.699211  0.009504   588   897  3837  2367 0
 0.886009 -6.0  0.781591  0.023824   461   897  3204  2050 0
 0.373506 -3264.0  0.160246  0.009504  1267   897  7233  4065 0
 0.883020 -6.0  0.784516  0.013506   474   897  3267  2082 0
 0.456645  0.0  1.725699  0.023824   231   897  2051  1474 0
 0.834358 -4.0  0.623044  0.009504   773   897  4763  2830 0
 0.463571 -3264.0  0.107920  0.009504  1053   897  6160  3528 0
 0.831558 -4.0  0.626189  0.009504   816   897  4979  2938 0
 0.346111  0.0  2.179117  0.023824   208   897  1938  1417 0
 0.398822 -3264.0  0.167094  0.009504  1234   897  7065  3981 0
 0.839123 -5.0  0.632204  0.009504   721   897  4503  2700 0
 0.813190 -4.0  0.621441  0.009504   906   897  5425  3161 0
 0.426142 -3264.0  0.153739  0.009504  1141   897  6603  3750 0
 0.326587 -38.0  2.173186  0.023824   197   897  1884  1390 0
 0.920835 -6.0  0.754721  0.023824   431   897  3051  1974 0
 0.414880 -3264.0  0.164386  0.009504  1184   897  6816  3856 0
 0.789420 -4.0  0.598014  0.009504   929   897  5541  3219 0
 0.857662 -5.0  0.690550  0.009504   629   897  4041  2469 0
 0.670734 -5.0  1.255298  0.023824   265   897  2221  1559 0
 0.934584 -8.0  0.515016  0.023824   331   897  2552  1724 0
 0.494485 -34.0  1.363995  0.023824   250   897  2148  1522 0
 0.439556 -3264.0  0.122566  0.009504  1100   897  6395  3646 0
 0.973818 -6.0  0.724776  0.023824   402   897  2905  1901 0
 0.426140 -3264.0  0.153739  0.009504  1141   899  6603  3751 0
 0.670738 -5.0  1.255291  0.023824   264   899  2221  1560 0
 0.920835 -6.0  0.754720  0.023824   430   899  3051  1975 0
 0.825340 -4.0  0.627868  0.009504   851   899  5156  3027 0
 0.439555 -3264.0  0.122566  0.009504  1099   899  6395  3647 0
 0.326571 -38.0  2.173171  0.023824   197   899  1884  1391 0
 0.373505 -3264.0  0.160246  0.009504  1267   899  7233  4066 0
 0.973818 -6.0  0.724776  0.023824   401   899  2905  1902 0
 0.886009 -6.0  0.781591  0.023824   461   899  3204  2051 0
 0.839123 -5.0  0.632204  0.009504   721   899  4503  2701 0
 0.463570 -3264.0  0.107920  0.009504  1052   899  6160  3529 0
 0.857662 -5.0  0.690550  0.009504   628   899  4041  2470 0
 0.789420 -4.0  0.598014  0.009504   928   899  5541  3220 0
 0.346102  0.0  2.179104  0.023824   208   899  1938  1418 0
 0.879659 -9.0  0.705726  0.023824   309   899  2443  1671 0
 0.831558 -4.0  0.626189  0.009504   816   899  4979  2939 0
 0.883020 -6.0  0.784516  0.013506   474   899  3267  2083 0
 0.277411 -4740.0  0.030734  0.009504  1320   899  7499  4199 0
 0.733224 -6.0  0.983389  0.023824   286   899  2330  1614 0
 0.857118 -4.0  0.699211  0.009504   588   899  3837  2368 0
 0.456643  0.0  1.725687  0.023824   230   899  2051  1475 0
 0.839625 -5.0  0.630980  0.009504   692   899  4361  2630 0
 0.433620 -3264.0  0.143956  0.009504  1121   899  6504  3701 0
 0.813190 -4.0  0.621441  0.009504   905   899  5425  3162 0
 0.326842 -39.0  2.174419  0.023824   197   899  1882  1390 0
 0.414878 -3264.0  0.164386  0.009504  1183   899  6816  3857 0
 0.876069 -6.0  0.797171  0.009504   496   899  3377  2138 0
 0.398821 -3264.0  0.167094  0.009504  1233   899  7065  3982 0
 0.834358 -4.0  0.623044  0.009504   773   899  4763  2831 0
 0.494488 -34.0  1.363984  0.023824   250   899  2148  1523 0
 0.817809 -4.0  0.627260  0.009504   883   899  5313  3106 0
 0.831535 -4.0  0.624532  0.009504   794   899  4867  2883 0
 0.446577 -3264.0  0.121764  0.009504  1074   899  6271  3585 0
 0.934584 -8.0  0.515016  0.023824   331   899  2552  1725 0
 0.508275 -7.0  0.304278  0.009504   979   899  5794  3346 0
 0.868486 -5.0  0.804207  0.009504   518   899  3489  2194 0
 0.461605 -3264.0  0.108702  0.009504  1036   899  6079  3489 0
 0.373504 -3264.0  0.160246  0.009504  1266   901  7233  4067 0
 0.879661 -9.0  0.705724  0.023824   308   901  2443  1672 0
 0.670745 -5.0  1.255281  0.023824   264   901  2221  1561 0
 0.433619 -3264.0  0.143956  0.009504  1121   901  6504  3702 0
 0.883020 -6.0  0.784516  0.013506   473   901  3267  2084 0
 0.825340 -4.0  0.627868  0.009504   851   901  5156  3028 0
 0.463569 -3264.0  0.107920  0.009504  1052   901  6160  3530 0
 0.277406 -4740.0  0.030734  0.009504  1320   901  7499  4200 0
 0.414877 -3264.0  0.164386  0.009504  1183   901  6816  3858 0
 0.876069 -6.0  0.797172  0.009504   495   901  3377  2139 0
 0.456645  0.0  1.725670  0.023824   230   901  2051  1476 0
 0.834358 -4.0  0.623044  0.009504   772   901  4763  2832 0
 0.831558 -4.0  0.626189  0.009504   816   901  4979  2940 0
 0.398820 -3264.0  0.167094  0.009504  1233   901  7065  3983 0
 0.326813 -39.0  2.174397  0.023824   196   901  1882  1391 0
 0.446576 -3264.0  0.121764  0.009504  1074   901  6271  3586 0
 0.346097  0.0  2.179085  0.023824   207   901  1938  1419 0
 0.494491 -34.0  1.363968  0.023824   249   901  2148  1524 0
 0.508276 -7.0  0.304278  0.009504   979   901  5794  3347 0
 0.439554 -3264.0  0.122566  0.009504  1099   901  6395  3648 0
 0.839123 -5.0  0.632204  0.009504   720   901  4503  2702 0
 0.326545 -38.0  2.173149  0.023824   197   901  1884  1392 0
 0.857118 -4.0  0.699211  0.009504   587   901  3837  2369 0
 0.813190 -4.0  0.621440  0.009504   905   901  5425  3163 0
 0.868486 -5.0  0.804208  0.009504   518   901  3489  2195 0
 0.839625 -5.0  0.630980  0.009504   692   901  4361  2631 0
 0.426139 -3264.0  0.153739  0.009504  1140   901  6603  3752 0
 0.934584 -8.0  0.515015  0.023824   330   901  2552  1726 0
 0.920836 -6.0  0.754721  0.023824   430   901  3051  1976 0
 0.789420 -4.0  0.598014  0.009504   928   901  5541  3221 0
 0.973818 -6.0  0.724776  0.023824   401   901  2905  1903 0
 0.461603 -3264.0  0.108702  0.009504  1036   901  6079  3490 0
 0.886009 -6.0  0.781591  0.023824   461   901  3204  2052 0
 0.857662 -5.0  0.690550  0.009504   628   901  4041  2471 0
