#Network | Station | Location | Channel | Latitude | Longitude | Elevation | Depth | Azimuth | Dip | SensorDescription | Scale | ScaleFreq | ScaleUnits | SampleRate | StartTime | EndTime
N4|R49A|EP|LDM|38.291599|-85.171402|251.0|0.0|0.0|0.0|Q330 w/Environmental Processor, fixed State of Hea|10.0|0.0|Pa|1.0|2015-09-16T22:00:00|2019-03-17T00:00:00
N4|R49A|EP|LDO|38.291599|-85.171402|251.0|0.0|0.0|-90.0|Setra 278 microbarometer/Q330 w/Environmental Proc||||1.0|2014-04-23T19:34:29|2015-09-16T22:00:00
N4|R49A|EP|LDO|38.291599|-85.171402|251.0|0.0|0.0|-90.0|Setra 278 microbarometer/Q330 w/Environmental Proc||||1.0|2015-09-16T22:00:00|2019-03-17T00:00:00
N4|R49A|EP|LEP|38.291599|-85.171402|251.0|0.0|0.0|0.0|Q330 w/Environmental Processor, fixed State of Hea|10.0|0.0|V|1.0|2014-04-23T19:34:29|2015-09-16T22:00:00
N4|R49A|EP|LEP|38.291599|-85.171402|251.0|0.0|0.0|0.0|Q330 w/Environmental Processor, fixed State of Hea|10.0|0.0|V|1.0|2015-09-16T22:00:00|2019-03-17T00:00:00
N4|R49A|EP|LIM|38.291599|-85.171402|251.0|0.0|0.0|0.0|Q330 w/Environmental Processor, fixed State of Hea|1.0|0.0|percent|1.0|2014-04-23T19:34:29|2015-09-16T22:00:00
N4|R49A|EP|LIM|38.291599|-85.171402|251.0|0.0|0.0|0.0|Q330 w/Environmental Processor, fixed State of Hea|1.0|0.0|percent|1.0|2015-09-16T22:00:00|2019-03-17T00:00:00
N4|R49A|EP|LKM|38.291599|-85.171402|251.0|0.0|0.0|0.0|Q330 w/Environmental Processor, fixed State of Hea|10.0|0.0|celsius|1.0|2014-04-23T19:34:29|2015-09-16T22:00:00
N4|R49A|EP|LKM|38.291599|-85.171402|251.0|0.0|0.0|0.0|Q330 w/Environmental Processor, fixed State of Hea|10.0|0.0|celsius|1.0|2015-09-16T22:00:00|2019-03-17T00:00:00
N4|R50A||ACE|38.281601|-84.3274|255.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Composite||||0.0|2014-04-23T16:25:00|2019-03-17T00:00:00
N4|R50A||BHE|38.281601|-84.3274|255.0|0.0|90.4|0.0|Streckeisen STS-2 G3/Quanterra 330 Linear Phase Co|6.27192E8|0.2|m/s|40.0|2014-04-23T16:25:00|2019-03-17T00:00:00
N4|R50A||BHN|38.281601|-84.3274|255.0|0.0|0.4|0.0|Streckeisen STS-2 G3/Quanterra 330 Linear Phase Co|6.27192E8|0.2|m/s|40.0|2014-04-23T16:25:00|2019-03-17T00:00:00
N4|R50A||BHZ|38.281601|-84.3274|255.0|0.0|0.0|-90.0|Streckeisen STS-2 G3/Quanterra 330 Linear Phase Co|6.27192E8|0.2|m/s|40.0|2014-04-23T16:25:00|2019-03-17T00:00:00
N4|R50A||HHE|38.281601|-84.3274|255.0|0.0|90.4|0.0|Streckeisen STS-2 G3/Quanterra 330 Linear Phase Co|6.27604E8|0.4|m/s|100.0|2014-04-23T16:25:00|2019-03-17T00:00:00
N4|R50A||HHN|38.281601|-84.3274|255.0|0.0|0.4|0.0|Streckeisen STS-2 G3/Quanterra 330 Linear Phase Co|6.27604E8|0.4|m/s|100.0|2014-04-23T16:25:00|2019-03-17T00:00:00
N4|R50A||HHZ|38.281601|-84.3274|255.0|0.0|0.0|-90.0|Streckeisen STS-2 G3/Quanterra 330 Linear Phase Co|6.27604E8|0.4|m/s|100.0|2014-04-23T16:25:00|2019-03-17T00:00:00
N4|R50A||LCE|38.281601|-84.3274|255.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Composite|1000000.0|0.0|s|1.0|2014-04-23T16:25:00|2019-03-17T00:00:00
N4|R50A||LCQ|38.281601|-84.3274|255.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Composite|1.0|0.0|percent|1.0|2014-04-23T16:25:00|2019-03-17T00:00:00
N4|R50A||LHE|38.281601|-84.3274|255.0|0.0|90.4|0.0|Streckeisen STS-2 G3/Quanterra 330 Linear Phase Co|6.25202E8|0.03|m/s|1.0|2014-04-23T16:25:00|2019-03-17T00:00:00
N4|R50A||LHN|38.281601|-84.3274|255.0|0.0|0.4|0.0|Streckeisen STS-2 G3/Quanterra 330 Linear Phase Co|6.25202E8|0.03|m/s|1.0|2014-04-23T16:25:00|2019-03-17T00:00:00
N4|R50A||LHZ|38.281601|-84.3274|255.0|0.0|0.0|-90.0|Streckeisen STS-2 G3/Quanterra 330 Linear Phase Co|6.25202E8|0.03|m/s|1.0|2014-04-23T16:25:00|2019-03-17T00:00:00
N4|R50A||LOG|38.281601|-84.3274|255.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Composite||||0.0|2014-04-23T16:25:00|2019-03-17T00:00:00
N4|R50A||OCF|38.281601|-84.3274|255.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Composite||||0.0|2014-04-23T16:25:00|2019-03-17T00:00:00
N4|R50A||UHE|38.281601|-84.3274|255.0|0.0|90.4|0.0|Streckeisen STS-2 G3/Quanterra 330 Linear Phase Co|3.61051E7|0.002|m/s|0.01|2014-04-23T16:25:00|2019-03-17T00:00:00
N4|R50A||UHN|38.281601|-84.3274|255.0|0.0|0.4|0.0|Streckeisen STS-2 G3/Quanterra 330 Linear Phase Co|3.61051E7|0.002|m/s|0.01|2014-04-23T16:25:00|2019-03-17T00:00:00
N4|R50A||UHZ|38.281601|-84.3274|255.0|0.0|0.0|-90.0|Streckeisen STS-2 G3/Quanterra 330 Linear Phase Co|3.61051E7|0.002|m/s|0.01|2014-04-23T16:25:00|2019-03-17T00:00:00
N4|R50A||VCO|38.281601|-84.3274|255.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Composite|6.66667|0.0|V|0.1|2014-04-23T16:25:00|2019-03-17T00:00:00
N4|R50A||VEA|38.281601|-84.3274|255.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Composite|1000.0|0.0|A|0.1|2014-04-23T16:25:00|2019-03-17T00:00:00
N4|R50A||VEC|38.281601|-84.3274|255.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Composite|1000.0|0.0|A|0.1|2014-04-23T16:25:00|2019-03-17T00:00:00
N4|R50A||VEP|38.281601|-84.3274|255.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Composite|6.66667|0.0|V|0.1|2014-04-23T16:25:00|2019-03-17T00:00:00
N4|R50A||VHE|38.281601|-84.3274|255.0|0.0|90.4|0.0|Streckeisen STS-2 G3/Quanterra 330 Linear Phase Co|5.1526E8|0.01|m/s|0.1|2014-04-23T16:25:00|2019-03-17T00:00:00
N4|R50A||VHN|38.281601|-84.3274|255.0|0.0|0.4|0.0|Streckeisen STS-2 G3/Quanterra 330 Linear Phase Co|5.1526E8|0.01|m/s|0.1|2014-04-23T16:25:00|2019-03-17T00:00:00
N4|R50A||VHZ|38.281601|-84.3274|255.0|0.0|0.0|-90.0|Streckeisen STS-2 G3/Quanterra 330 Linear Phase Co|5.1526E8|0.01|m/s|0.1|2014-04-23T16:25:00|2019-03-17T00:00:00
N4|R50A||VKI|38.281601|-84.3274|255.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Composite|1.0|0.0|celsius|0.1|2014-04-23T16:25:00|2019-03-17T00:00:00
N4|R50A||VM0|38.281601|-84.3274|255.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Composite|10.0|0.0|V|0.1|2014-04-23T16:25:00|2019-03-17T00:00:00
N4|R50A||VM1|38.281601|-84.3274|255.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Composite|10.0|0.0|V|0.1|2014-04-23T16:25:00|2019-03-17T00:00:00
N4|R50A||VM2|38.281601|-84.3274|255.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Composite|10.0|0.0|V|0.1|2014-04-23T16:25:00|2019-03-17T00:00:00
N4|R50A||VM3|38.281601|-84.3274|255.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Composite|10.0|0.0|V|0.1|2014-04-23T16:25:00|2019-03-17T00:00:00
N4|R50A||VM4|38.281601|-84.3274|255.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Composite|10.0|0.0|V|0.1|2014-04-23T16:25:00|2019-03-17T00:00:00
N4|R50A||VM5|38.281601|-84.3274|255.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Composite|10.0|0.0|V|0.1|2014-04-23T16:25:00|2019-03-17T00:00:00
N4|R50A||VM6|38.281601|-84.3274|255.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Composite|10.0|0.0|V|0.1|2014-04-23T16:25:00|2019-03-17T00:00:00
N4|R50A||VPB|38.281601|-84.3274|255.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Composite|10.0|0.0|percent|0.1|2014-04-23T16:25:00|2019-03-17T00:00:00
N4|R50A|00|HH1|38.2816|-84.3274|255.0|0.0|0.0|0.0|Velocity Sensor|6.15724E8|0.02|m/s|100.0|2019-03-11T20:00:00|2019-04-02T17:00:00
N4|R50A|00|HH1|38.2816|-84.3274|255.0|0.0|0.0|0.0|Velocity Sensor|6.15724E8|0.02|m/s|100.0|2019-04-02T17:00:00|2022-06-09T15:30:00
N4|R50A|00|HH1|38.2816|-84.3274|255.0|0.0|0.0|0.0|Velocity Sensor|6.15724E8|0.02|m/s|100.0|2022-06-09T15:30:00|2599-12-31T23:59:59
N4|R50A|00|HH2|38.2816|-84.3274|255.0|0.0|90.0|0.0|Velocity Sensor|6.15724E8|0.02|m/s|100.0|2019-03-11T20:00:00|2019-04-02T17:00:00
N4|R50A|00|HH2|38.2816|-84.3274|255.0|0.0|90.0|0.0|Velocity Sensor|6.15724E8|0.02|m/s|100.0|2019-04-02T17:00:00|2022-06-09T15:30:00
N4|R50A|00|HH2|38.2816|-84.3274|255.0|0.0|90.0|0.0|Velocity Sensor|6.15724E8|0.02|m/s|100.0|2022-06-09T15:30:00|2599-12-31T23:59:59
N4|R50A|00|HHZ|38.2816|-84.3274|255.0|0.0|0.0|-90.0|Velocity Sensor|6.15724E8|0.02|m/s|100.0|2019-03-11T20:00:00|2019-04-02T17:00:00
N4|R50A|00|HHZ|38.2816|-84.3274|255.0|0.0|0.0|-90.0|Velocity Sensor|6.15724E8|0.02|m/s|100.0|2019-04-02T17:00:00|2022-06-09T15:30:00
N4|R50A|00|HHZ|38.2816|-84.3274|255.0|0.0|0.0|-90.0|Velocity Sensor|6.15724E8|0.02|m/s|100.0|2022-06-09T15:30:00|2599-12-31T23:59:59
N4|R50A|00|LH1|38.2816|-84.3274|255.0|0.0|0.0|0.0|Velocity Sensor|6.1281E8|0.02|m/s|1.0|2019-03-11T20:00:00|2019-04-02T17:00:00
N4|R50A|00|LH1|38.2816|-84.3274|255.0|0.0|0.0|0.0|Velocity Sensor|6.1281E8|0.02|m/s|1.0|2019-04-02T17:00:00|2022-06-09T15:30:00
N4|R50A|00|LH1|38.2816|-84.3274|255.0|0.0|0.0|0.0|Velocity Sensor|6.1281E8|0.02|m/s|1.0|2022-06-09T15:30:00|2599-12-31T23:59:59
N4|R50A|00|LH2|38.2816|-84.3274|255.0|0.0|90.0|0.0|Velocity Sensor|6.1281E8|0.02|m/s|1.0|2019-03-11T20:00:00|2019-04-02T17:00:00
N4|R50A|00|LH2|38.2816|-84.3274|255.0|0.0|90.0|0.0|Velocity Sensor|6.1281E8|0.02|m/s|1.0|2019-04-02T17:00:00|2022-06-09T15:30:00
N4|R50A|00|LH2|38.2816|-84.3274|255.0|0.0|90.0|0.0|Velocity Sensor|6.1281E8|0.02|m/s|1.0|2022-06-09T15:30:00|2599-12-31T23:59:59
N4|R50A|00|LHZ|38.2816|-84.3274|255.0|0.0|0.0|-90.0|Velocity Sensor|6.1281E8|0.02|m/s|1.0|2019-03-11T20:00:00|2019-04-02T17:00:00
N4|R50A|00|LHZ|38.2816|-84.3274|255.0|0.0|0.0|-90.0|Velocity Sensor|6.1281E8|0.02|m/s|1.0|2019-04-02T17:00:00|2022-06-09T15:30:00
N4|R50A|00|LHZ|38.2816|-84.3274|255.0|0.0|0.0|-90.0|Velocity Sensor|6.1281E8|0.02|m/s|1.0|2022-06-09T15:30:00|2599-12-31T23:59:59
N4|R50A|00|VH1|38.2816|-84.3274|255.0|0.0|0.0|0.0|Velocity Sensor|6.05605E8|0.02|m/s|0.1|2019-03-11T20:00:00|2019-04-02T17:00:00
N4|R50A|00|VH1|38.2816|-84.3274|255.0|0.0|0.0|0.0|Velocity Sensor|6.05605E8|0.02|m/s|0.1|2019-04-02T17:00:00|2022-06-09T15:30:00
N4|R50A|00|VH1|38.2816|-84.3274|255.0|0.0|0.0|0.0|Velocity Sensor|6.05605E8|0.02|m/s|0.1|2022-06-09T15:30:00|2599-12-31T23:59:59
N4|R50A|00|VH2|38.2816|-84.3274|255.0|0.0|90.0|0.0|Velocity Sensor|6.05605E8|0.02|m/s|0.1|2019-03-11T20:00:00|2019-04-02T17:00:00
N4|R50A|00|VH2|38.2816|-84.3274|255.0|0.0|90.0|0.0|Velocity Sensor|6.05605E8|0.02|m/s|0.1|2019-04-02T17:00:00|2022-06-09T15:30:00
N4|R50A|00|VH2|38.2816|-84.3274|255.0|0.0|90.0|0.0|Velocity Sensor|6.05605E8|0.02|m/s|0.1|2022-06-09T15:30:00|2599-12-31T23:59:59
N4|R50A|00|VHZ|38.2816|-84.3274|255.0|0.0|0.0|-90.0|Velocity Sensor|6.05605E8|0.02|m/s|0.1|2019-03-11T20:00:00|2019-04-02T17:00:00
N4|R50A|00|VHZ|38.2816|-84.3274|255.0|0.0|0.0|-90.0|Velocity Sensor|6.05605E8|0.02|m/s|0.1|2019-04-02T17:00:00|2022-06-09T15:30:00
N4|R50A|00|VHZ|38.2816|-84.3274|255.0|0.0|0.0|-90.0|Velocity Sensor|6.05605E8|0.02|m/s|0.1|2022-06-09T15:30:00|2599-12-31T23:59:59
N4|R50A|00|VMU|38.2816|-84.3274|255.0|0.0|0.0|0.0|Mass Position Seismometer||||0.1|2019-03-11T20:00:00|2019-04-02T17:00:00
N4|R50A|00|VMU|38.2816|-84.3274|255.0|0.0|0.0|0.0|Mass Position Seismometer||||0.1|2019-04-02T17:00:00|2022-06-09T15:30:00
N4|R50A|00|VMU|38.2816|-84.3274|255.0|0.0|0.0|0.0|Mass Position Seismometer||||0.1|2022-06-09T15:30:00|2599-12-31T23:59:59
N4|R50A|00|VMV|38.2816|-84.3274|255.0|0.0|0.0|0.0|Mass Position Seismometer||||0.1|2019-03-11T20:00:00|2019-04-02T17:00:00
N4|R50A|00|VMV|38.2816|-84.3274|255.0|0.0|0.0|0.0|Mass Position Seismometer||||0.1|2019-04-02T17:00:00|2022-06-09T15:30:00
N4|R50A|00|VMV|38.2816|-84.3274|255.0|0.0|0.0|0.0|Mass Position Seismometer||||0.1|2022-06-09T15:30:00|2599-12-31T23:59:59
N4|R50A|00|VMW|38.2816|-84.3274|255.0|0.0|0.0|0.0|Mass Position Seismometer||||0.1|2019-03-11T20:00:00|2019-04-02T17:00:00
N4|R50A|00|VMW|38.2816|-84.3274|255.0|0.0|0.0|0.0|Mass Position Seismometer||||0.1|2019-04-02T17:00:00|2022-06-09T15:30:00
N4|R50A|00|VMW|38.2816|-84.3274|255.0|0.0|0.0|0.0|Mass Position Seismometer||||0.1|2022-06-09T15:30:00|2599-12-31T23:59:59
N4|R50A|30|LDO|38.2816|-84.3274|255.0|0.0|0.0|0.0|Pressure||||1.0|2019-03-11T20:00:00|2599-12-31T23:59:59
N4|R50A|31|LDO|38.2816|-84.3274|255.0|0.0|0.0|0.0|Pressure||||1.0|2019-03-11T20:00:00|2599-12-31T23:59:59
N4|R50A|32|BDF|38.2816|-84.3274|255.0|0.0|0.0|0.0|Pressure|63754.0|0.5|Pa|40.0|2019-03-11T20:00:00|2599-12-31T23:59:59
N4|R50A|EP|BDF|38.281601|-84.3274|255.0|0.0|0.0|-90.0|Hyperion microbarometer/Q330 w/Environmental Proce|64704.1|0.5|Pa|40.0|2014-04-23T16:25:00|2019-03-17T00:00:00
N4|R50A|EP|BDO|38.281601|-84.3274|255.0|0.0|0.0|-90.0|Setra 278 microbarometer/Q330 w/Environmental Proc||||40.0|2014-04-23T16:25:00|2019-03-17T00:00:00
N4|R50A|EP|LCE|38.281601|-84.3274|255.0|0.0|0.0|0.0|Q330 w/Environmental Processor, fixed State of Hea|1000000.0|0.0|SEC|1.0|2014-04-23T16:25:00|2019-03-17T00:00:00
N4|R50A|EP|LCO|38.281601|-84.3274|255.0|0.0|0.0|0.0|Q330 w/Environmental Processor, fixed State of Hea|1.0|0.0|V|1.0|2014-04-23T16:25:00|2019-03-17T00:00:00
N4|R50A|EP|LDF|38.281601|-84.3274|255.0|0.0|0.0|-90.0|Hyperion microbarometer/Q330 w/Environmental Proce|64704.1|0.5|Pa|1.0|2014-04-23T16:25:00|2019-03-17T00:00:00
N4|R50A|EP|LDM|38.281601|-84.3274|255.0|0.0|0.0|0.0|Q330 w/Environmental Processor, fixed State of Hea|10.0|0.0|Pa|1.0|2014-04-23T16:25:00|2019-03-17T00:00:00
N4|R50A|EP|LDO|38.281601|-84.3274|255.0|0.0|0.0|-90.0|Setra 278 microbarometer/Q330 w/Environmental Proc||||1.0|2014-04-23T16:25:00|2019-03-17T00:00:00
N4|R50A|EP|LEP|38.281601|-84.3274|255.0|0.0|0.0|0.0|Q330 w/Environmental Processor, fixed State of Hea|10.0|0.0|V|1.0|2014-04-23T16:25:00|2019-03-17T00:00:00
N4|R50A|EP|LIM|38.281601|-84.3274|255.0|0.0|0.0|0.0|Q330 w/Environmental Processor, fixed State of Hea|1.0|0.0|percent|1.0|2014-04-23T16:25:00|2019-03-17T00:00:00
N4|R50A|EP|LKM|38.281601|-84.3274|255.0|0.0|0.0|0.0|Q330 w/Environmental Processor, fixed State of Hea|10.0|0.0|celsius|1.0|2014-04-23T16:25:00|2019-03-17T00:00:00
N4|R53A||ACE|38.3307|-81.952202|294.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Composite||||0.0|2014-12-09T14:48:27|2018-03-09T16:00:00
N4|R53A||BHE|38.3307|-81.952202|294.0|0.0|90.9|0.0|Guralp CMG3T/Quanterra 330 Linear Phase Composite|6.30907E8|0.2|M/S|40.0|2014-12-09T14:48:27|2015-04-30T20:29:59
N4|R53A||BHE|38.3307|-81.952202|294.0|0.0|91.4|0.0|Streckeisen STS-2 G3/Quanterra 330 Linear Phase Co|6.27192E8|0.2|M/S|40.0|2015-04-30T20:30:00|2018-03-09T16:00:00
N4|R53A||BHN|38.3307|-81.952202|294.0|0.0|0.9|0.0|Guralp CMG3T/Quanterra 330 Linear Phase Composite|6.30907E8|0.2|M/S|40.0|2014-12-09T14:48:27|2015-04-30T20:29:59
N4|R53A||BHN|38.3307|-81.952202|294.0|0.0|1.4|0.0|Streckeisen STS-2 G3/Quanterra 330 Linear Phase Co|6.27192E8|0.2|M/S|40.0|2015-04-30T20:30:00|2018-03-09T16:00:00
N4|R53A||BHZ|38.3307|-81.952202|294.0|0.0|0.0|-90.0|Guralp CMG3T/Quanterra 330 Linear Phase Composite|6.30907E8|0.2|M/S|40.0|2014-12-09T14:48:27|2015-04-30T20:29:59
N4|R53A||BHZ|38.3307|-81.952202|294.0|0.0|0.0|-90.0|Streckeisen STS-2 G3/Quanterra 330 Linear Phase Co|6.27192E8|0.2|M/S|40.0|2015-04-30T20:30:00|2018-03-09T16:00:00
N4|R53A||HHE|38.3307|-81.952202|294.0|0.0|90.9|0.0|Guralp CMG3T/Quanterra 330 Linear Phase Composite|6.30904E8|0.3|M/S|100.0|2014-12-09T14:48:27|2015-04-30T20:29:59
N4|R53A||HHE|38.3307|-81.952202|294.0|0.0|91.4|0.0|Streckeisen STS-2 G3/Quanterra 330 Linear Phase Co|6.27604E8|0.4|M/S|100.0|2015-04-30T20:30:00|2018-03-09T16:00:00
N4|R53A||HHN|38.3307|-81.952202|294.0|0.0|0.9|0.0|Guralp CMG3T/Quanterra 330 Linear Phase Composite|6.30904E8|0.3|M/S|100.0|2014-12-09T14:48:27|2015-04-30T20:29:59
N4|R53A||HHN|38.3307|-81.952202|294.0|0.0|1.4|0.0|Streckeisen STS-2 G3/Quanterra 330 Linear Phase Co|6.27604E8|0.4|M/S|100.0|2015-04-30T20:30:00|2018-03-09T16:00:00
N4|R53A||HHZ|38.3307|-81.952202|294.0|0.0|0.0|-90.0|Guralp CMG3T/Quanterra 330 Linear Phase Composite|6.30904E8|0.3|M/S|100.0|2014-12-09T14:48:27|2015-04-30T20:29:59
N4|R53A||HHZ|38.3307|-81.952202|294.0|0.0|0.0|-90.0|Streckeisen STS-2 G3/Quanterra 330 Linear Phase Co|6.27604E8|0.4|M/S|100.0|2015-04-30T20:30:00|2018-03-09T16:00:00
N4|R53A||LCE|38.3307|-81.952202|294.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Composite|1000000.0|0.0|S|1.0|2014-12-09T14:48:27|2018-03-09T16:00:00
N4|R53A||LCQ|38.3307|-81.952202|294.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Composite|1.0|0.0|PERCENT|1.0|2014-12-09T14:48:27|2018-03-09T16:00:00
N4|R53A||LHE|38.3307|-81.952202|294.0|0.0|90.9|0.0|Guralp CMG3T/Quanterra 330 Linear Phase Composite|6.29044E8|0.03|M/S|1.0|2014-12-09T14:48:27|2015-04-30T20:29:59
N4|R53A||LHE|38.3307|-81.952202|294.0|0.0|91.4|0.0|Streckeisen STS-2 G3/Quanterra 330 Linear Phase Co|6.25202E8|0.03|M/S|1.0|2015-04-30T20:30:00|2018-03-09T16:00:00
N4|R53A||LHN|38.3307|-81.952202|294.0|0.0|0.9|0.0|Guralp CMG3T/Quanterra 330 Linear Phase Composite|6.29044E8|0.03|M/S|1.0|2014-12-09T14:48:27|2015-04-30T20:29:59
N4|R53A||LHN|38.3307|-81.952202|294.0|0.0|1.4|0.0|Streckeisen STS-2 G3/Quanterra 330 Linear Phase Co|6.25202E8|0.03|M/S|1.0|2015-04-30T20:30:00|2018-03-09T16:00:00
N4|R53A||LHZ|38.3307|-81.952202|294.0|0.0|0.0|-90.0|Guralp CMG3T/Quanterra 330 Linear Phase Composite|6.29044E8|0.03|M/S|1.0|2014-12-09T14:48:27|2015-04-30T20:29:59
N4|R53A||LHZ|38.3307|-81.952202|294.0|0.0|0.0|-90.0|Streckeisen STS-2 G3/Quanterra 330 Linear Phase Co|6.25202E8|0.03|M/S|1.0|2015-04-30T20:30:00|2018-03-09T16:00:00
N4|R53A||LOG|38.3307|-81.952202|294.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Composite||||0.0|2014-12-09T14:48:27|2018-03-09T16:00:00
N4|R53A||OCF|38.3307|-81.952202|294.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Composite||||0.0|2014-12-09T14:48:27|2018-03-09T16:00:00
N4|R53A||UHE|38.3307|-81.952202|294.0|0.0|90.9|0.0|Guralp CMG3T/Quanterra 330 Linear Phase Composite|3.63077E7|0.002|M/S|0.01|2014-12-09T14:48:27|2015-04-30T20:29:59
N4|R53A||UHE|38.3307|-81.952202|294.0|0.0|91.4|0.0|Streckeisen STS-2 G3/Quanterra 330 Linear Phase Co|3.61051E7|0.002|M/S|0.01|2015-04-30T20:30:00|2018-03-09T16:00:00
N4|R53A||UHN|38.3307|-81.952202|294.0|0.0|0.9|0.0|Guralp CMG3T/Quanterra 330 Linear Phase Composite|3.63077E7|0.002|M/S|0.01|2014-12-09T14:48:27|2015-04-30T20:29:59
N4|R53A||UHN|38.3307|-81.952202|294.0|0.0|1.4|0.0|Streckeisen STS-2 G3/Quanterra 330 Linear Phase Co|3.61051E7|0.002|M/S|0.01|2015-04-30T20:30:00|2018-03-09T16:00:00
N4|R53A||UHZ|38.3307|-81.952202|294.0|0.0|0.0|-90.0|Guralp CMG3T/Quanterra 330 Linear Phase Composite|3.63077E7|0.002|M/S|0.01|2014-12-09T14:48:27|2015-04-30T20:29:59
N4|R53A||UHZ|38.3307|-81.952202|294.0|0.0|0.0|-90.0|Streckeisen STS-2 G3/Quanterra 330 Linear Phase Co|3.61051E7|0.002|M/S|0.01|2015-04-30T20:30:00|2018-03-09T16:00:00
N4|R53A||VCO|38.3307|-81.952202|294.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Composite|6.66667|0.0|V|0.1|2014-12-09T14:48:27|2018-03-09T16:00:00
N4|R53A||VEA|38.3307|-81.952202|294.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Composite|1000.0|0.0|A|0.1|2014-12-09T14:48:27|2018-03-09T16:00:00
N4|R53A||VEC|38.3307|-81.952202|294.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Composite|1000.0|0.0|A|0.1|2014-12-09T14:48:27|2018-03-09T16:00:00
N4|R53A||VEP|38.3307|-81.952202|294.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Composite|6.66667|0.0|V|0.1|2014-12-09T14:48:27|2018-03-09T16:00:00
N4|R53A||VHE|38.3307|-81.952202|294.0|0.0|90.9|0.0|Guralp CMG3T/Quanterra 330 Linear Phase Composite|5.18339E8|0.01|M/S|0.1|2014-12-09T14:48:27|2015-04-30T20:29:59
N4|R53A||VHE|38.3307|-81.952202|294.0|0.0|91.4|0.0|Streckeisen STS-2 G3/Quanterra 330 Linear Phase Co|5.1526E8|0.01|M/S|0.1|2015-04-30T20:30:00|2018-03-09T16:00:00
N4|R53A||VHN|38.3307|-81.952202|294.0|0.0|0.9|0.0|Guralp CMG3T/Quanterra 330 Linear Phase Composite|5.18339E8|0.01|M/S|0.1|2014-12-09T14:48:27|2015-04-30T20:29:59
N4|R53A||VHN|38.3307|-81.952202|294.0|0.0|1.4|0.0|Streckeisen STS-2 G3/Quanterra 330 Linear Phase Co|5.1526E8|0.01|M/S|0.1|2015-04-30T20:30:00|2018-03-09T16:00:00
N4|R53A||VHZ|38.3307|-81.952202|294.0|0.0|0.0|-90.0|Guralp CMG3T/Quanterra 330 Linear Phase Composite|5.18339E8|0.01|M/S|0.1|2014-12-09T14:48:27|2015-04-30T20:29:59
N4|R53A||VHZ|38.3307|-81.952202|294.0|0.0|0.0|-90.0|Streckeisen STS-2 G3/Quanterra 330 Linear Phase Co|5.1526E8|0.01|M/S|0.1|2015-04-30T20:30:00|2018-03-09T16:00:00
N4|R53A||VKI|38.3307|-81.952202|294.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Composite|1.0|0.0|CELSIUS|0.1|2014-12-09T14:48:27|2018-03-09T16:00:00
N4|R53A||VM0|38.3307|-81.952202|294.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Composite|10.0|0.0|V|0.1|2014-12-09T14:48:27|2018-03-09T16:00:00
N4|R53A||VM1|38.3307|-81.952202|294.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Composite|10.0|0.0|V|0.1|2014-12-09T14:48:27|2018-03-09T16:00:00
N4|R53A||VM2|38.3307|-81.952202|294.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Composite|10.0|0.0|V|0.1|2014-12-09T14:48:27|2018-03-09T16:00:00
N4|R53A||VM3|38.3307|-81.952202|294.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Composite|10.0|0.0|V|0.1|2014-12-09T14:48:27|2018-03-09T16:00:00
N4|R53A||VM4|38.3307|-81.952202|294.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Composite|10.0|0.0|V|0.1|2014-12-09T14:48:27|2018-03-09T16:00:00
N4|R53A||VM5|38.3307|-81.952202|294.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Composite|10.0|0.0|V|0.1|2014-12-09T14:48:27|2018-03-09T16:00:00
